6592,Timothy Zahn,https://images.gr-assets.com/authors/1215545810p5/12479.jpg,,
6593,Stephen Cote,https://s.gr-assets.com/assets/nophoto/user/u_25x33-ccd24e68f4773d33a41ce08c3a34892e.png,,
6594,James Galloway,https://images.gr-assets.com/users/1235440326p1/2065540.jpg,,<br>
6595,Haruki Murakami,https://images.gr-assets.com/authors/1614626255p5/3354.jpg,"January 12, 1949",<b>Murakami</b>
6596,Jeanne DuPrau,https://images.gr-assets.com/authors/1209127290p5/2347.jpg,"June 09, 1944",<br>
6597,Deepika Muthusamy,https://s.gr-assets.com/assets/yyib/yearly/yyib_badge-58c13ce9eeb35da7dda8dcf63aba2962.jpg,,<br>
6598,Deborah Guarino,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6599,Rob Mundle,https://images.gr-assets.com/users/1313207611p1/3109633.jpg,,
6600,Kat Zhang,https://images.gr-assets.com/authors/1602946359p5/4774478.jpg,,<br>
6601,Sandra Carvalho,https://images.gr-assets.com/users/1396898845p1/1145990.jpg,"June 29, 1972",<i>Saga das Pedras Mágicas</i>
6602,Laura Wiess,https://images.gr-assets.com/authors/1288202857p5/93971.jpg,,<i>Such a Pretty Girl</i>
6603,Gerald N. Lund,https://images.gr-assets.com/authors/1458916871p5/207452.jpg,,<i>The Work and the Glory</i>
6604,Wesley Chu,https://images.gr-assets.com/authors/1337892454p5/5990662.jpg,,<br>
6605,Willee Amsden,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6606,Julie Hockley,https://images.gr-assets.com/authors/1307989159p5/4943235.jpg,,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://www.juliehockley.com"">www.juliehockley.com</a>"
6607,Dave Wolverton,https://images.gr-assets.com/authors/1207167742p5/86137.jpg,"May 01, 1957","<a href=""https://www.goodreads.com/author/show/83308.David_Farland"" rel=""nofollow noopener"">David Farland</a>"
6608,Patty Cogen,,,
6609,Conor Kostick,https://images.gr-assets.com/authors/1263582157p5/456850.jpg,,<i>Epic</i>
6610,Libby Koponen,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6611,Shannen Crane Camp,https://images.gr-assets.com/authors/1416094561p5/5045068.jpg,,<br>
6612,Margot Berwin,https://images.gr-assets.com/authors/1346360245p5/2739653.jpg,,<br>
6613,Margot Benary-Isbert,https://images.gr-assets.com/users/1326553550p1/197967.jpg,"December 02, 1889",<br>
6614,Jennifer A. Nielsen,https://images.gr-assets.com/authors/1304970313p5/3267859.jpg,,
6615,Carmine Gallo,https://images.gr-assets.com/authors/1504930513p5/211224.jpg,,
6616,Wolfgang Leonhard,https://images.gr-assets.com/authors/1247499152p5/138340.jpg,"April 16, 1921",<br>
6617,Stef Kramer,https://images.gr-assets.com/authors/1505780153p5/15213739.jpg,,
6618,Herman Sergo,https://images.gr-assets.com/users/1593877421p1/16710539.jpg,"September 01, 1911",
6619,Betty Krawczyk,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6620,Holly Stephens,https://images.gr-assets.com/authors/1609429961p5/6568307.jpg,,<br>
6621,J.J. Bonds,https://images.gr-assets.com/authors/1317855411p5/5235670.jpg,"August 22, 1980",<br>
6622,Chuck Wendig,https://images.gr-assets.com/authors/1294919586p5/17152.jpg,,<br>
6623,Scott Talbot Evans,https://images.gr-assets.com/authors/1493187797p5/16736862.jpg,,<br>
6624,Liz Fielding,https://images.gr-assets.com/authors/1315588961p5/117065.jpg,June 01,<br>
6625,Imran Khan,https://images.gr-assets.com/authors/1370355582p5/399523.jpg,"November 25, 1952",<br>
6626,Norah Wilson,https://images.gr-assets.com/authors/1303841707p5/1361508.jpg,,<br>
6627,Madeleine L'Engle,https://images.gr-assets.com/authors/1305256804p5/106.jpg,"November 29, 1918",<i>A Wrinkle in Time</i>
6628,Lisa Patton,https://images.gr-assets.com/authors/1510722249p5/2885636.jpg,April 09,"<a href=""https://www.goodreads.com/book/show/6365517.Whistlin__Dixie_in_a_Nor_easter"" title=""Whistlin' Dixie in a Nor'easter"" rel=""nofollow noopener"">Whistlin' Dixie in a Nor'easter</a>"
6629,Charlie Donlea,https://images.gr-assets.com/authors/1525712624p5/13922088.jpg,,<br>
6630,Steven L. Kent,https://images.gr-assets.com/authors/1235016299p5/38627.jpg,,<i>Rogue Clone</i>
6631,Laura Moriarty,https://images.gr-assets.com/authors/1236779982p5/133995.jpg,,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://www.lauramoriarty.net/bio.htm"">http://www.lauramoriarty.net/bio.htm</a>"
6632,Ha-Joon Chang,https://images.gr-assets.com/authors/1294879177p5/95227.jpg,"October 07, 1963",
6633,Thomas O'Callaghan,https://images.gr-assets.com/authors/1236705550p5/327175.jpg,,<br>
6634,Oscar de Muriel,https://images.gr-assets.com/authors/1515333621p5/8584678.jpg,,
6635,James Lee Burke,https://images.gr-assets.com/authors/1206843165p5/7031.jpg,"December 05, 1936","<a href=""https://www.goodreads.com/series/51948-dave-robicheaux"" rel=""nofollow noopener"">Dave Robicheaux</a>"
6636,Leigh Fallon,https://images.gr-assets.com/authors/1296592483p5/4611175.jpg,,<br>
6637,Julia Crane,https://images.gr-assets.com/authors/1386187356p5/4800436.jpg,,<br>
6638,Stephen Guise,https://images.gr-assets.com/authors/1388456741p5/7709100.jpg,,
6639,Martha Long,https://images.gr-assets.com/authors/1380553020p5/579910.jpg,,
6640,Maria Krüger,https://images.gr-assets.com/users/1474113213p1/455506.jpg,"September 06, 1904",<br>
6641,Steena Holmes,https://images.gr-assets.com/authors/1432141710p5/5085491.jpg,,<br>
6642,M.C Queen,,,
6643,Jennifer  Dean,https://images.gr-assets.com/authors/1504296424p5/6584656.jpg,,
6644,Damian Wampler,https://images.gr-assets.com/users/1514693878p1/1119451.jpg,"February 26, 1977",
6645,Judy Melinek,https://images.gr-assets.com/authors/1491213502p5/7382113.jpg,,<i>Working Stiff</i>
6646,Clarrissa Lee Moon,https://images.gr-assets.com/authors/1301455676p5/4143804.jpg,,
6647,Steven D. Levitt,https://images.gr-assets.com/authors/1215370905p5/798.jpg,"May 29, 1967",<br>
6648,Terence Reese,https://images.gr-assets.com/users/1310861804p1/5731884.jpg,,
6649,Jami Brumfield,https://images.gr-assets.com/authors/1386783161p5/7414345.jpg,,
6650,Su-Yen Hu,https://s.gr-assets.com/assets/nophoto/user/u_25x33-ccd24e68f4773d33a41ce08c3a34892e.png,,
6651,Nicholas D. Kristof,https://images.gr-assets.com/authors/1259109840p5/60441.jpg,,
6652,David Gibson,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,<i>Librarian Note: There is more than one author in the Goodreads database with this name.</i>
6653,Joyce McDonald,https://images.gr-assets.com/authors/1209043562p5/35824.jpg,,<i>There is more than one author with this name</i>
6654,Tim Winton,https://images.gr-assets.com/authors/1240750986p5/19929.jpg,"August 04, 1960",<br>
6655,Lisa M. Stasse,https://images.gr-assets.com/authors/1324227346p5/5306608.jpg,,
6656,Amy Sue Nathan,https://images.gr-assets.com/authors/1564165950p5/6539552.jpg,,<br>
6657,Russell Brand,https://images.gr-assets.com/authors/1429657779p5/884168.jpg,"June 04, 1975",<br>
6658,Martin Mellett,https://images.gr-assets.com/users/1503938588p1/70848151.jpg,,
6659,Michael Keene,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6660,Garner Scott Odell,https://images.gr-assets.com/authors/1442453693p5/71493.jpg,,
6661,Angie Thomas,https://images.gr-assets.com/authors/1471998209p5/15049422.jpg,,
6662,Terence W. Whitaker,,,
6663,Jesseca Wheaton,https://images.gr-assets.com/authors/1599484341p5/14241334.jpg,,
6664,مصطفى السباعي,https://images.gr-assets.com/authors/1253885615p5/1202066.jpg,"January 01, 1915",<br>
6665,Ali Smith,https://images.gr-assets.com/authors/1215657948p5/68992.jpg,"August 24, 1962",<br>
6666,Rosemary Clement-Moore,https://images.gr-assets.com/authors/1236057418p5/224004.jpg,,
6667,Josh Kilmer-Purcell,https://images.gr-assets.com/authors/1232849099p5/63356.jpg,,<i>I Am Not Myself These Days: A Memoir</i>
6668,Aporva Kala,https://images.gr-assets.com/authors/1513523333p5/6697472.jpg,,<br>
6669,Catherine Bybee,https://images.gr-assets.com/authors/1447447999p5/2905789.jpg,,<br>
6670,Jonathan Tweet,https://images.gr-assets.com/authors/1612711794p5/16209.jpg,,
6671,H.W. Brands,https://images.gr-assets.com/authors/1236268861p5/4645.jpg,,
6672,Mahima Yadav,,,
6673,DomLuka,https://images.gr-assets.com/users/1331284311p1/780168.jpg,,
6674,عبد الرحمن الشرقاوي,https://images.gr-assets.com/authors/1458398990p5/2760505.jpg,"November 10, 1920",<br>
6675,E. Jon Gant,,,
6676,Milena Wójtowicz,https://images.gr-assets.com/authors/1220030359p5/1856580.jpg,"July 04, 1983",<br>
6677,Saul Williams,https://images.gr-assets.com/authors/1218238825p5/4388.jpg,"February 29, 1972",
6678,Rae Carson,https://images.gr-assets.com/authors/1610946129p5/4074051.jpg,"August 17, 1973",<br>
6679,Thomas Peele,https://images.gr-assets.com/authors/1318905002p5/731219.jpg,,<br>
6680,Elsa Drucaroff,https://images.gr-assets.com/authors/1415941210p5/132354.jpg,"January 01, 1957",<br>
6681,Kaitlin Bevis,https://images.gr-assets.com/authors/1465665370p5/6150699.jpg,,<br>
6682,Anna Dean,https://images.gr-assets.com/authors/1335653369p5/907496.jpg,,<br>
6683,Alison G. Bailey,https://images.gr-assets.com/authors/1600044270p5/7032185.jpg,,<br>
6684,Dalene Matthee,https://images.gr-assets.com/authors/1213779047p5/168404.jpg,"October 13, 1938",<br>
6685,Charles Duhigg,https://images.gr-assets.com/authors/1349273209p5/5201530.jpg,,
6686,Percy Bysshe Shelley,https://images.gr-assets.com/authors/1212686605p5/45882.jpg,"August 04, 1792","<i>Ozymandias, Ode to the West Wind, To a Skylark</i>"
6687,Cherlina Works,https://images.gr-assets.com/authors/1454011220p5/6012361.jpg,,<br>
6688,Gael Greene,https://images.gr-assets.com/users/1292196782p1/2850591.jpg,"December 22, 1933",
6689,Steven Jacklin,,,
6690,Alban Orsini,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6691,Anton Donchev,https://images.gr-assets.com/authors/1542199060p5/15080725.jpg,"September 14, 1930",<i>Time of Parting</i>
6692,Caitlyn Duffy,https://images.gr-assets.com/authors/1327246597p5/5277310.jpg,,
6693,Graciliano Ramos,https://images.gr-assets.com/authors/1230559345p5/191636.jpg,"October 27, 1892",<br>
6694,Terri Anne Browning,https://images.gr-assets.com/authors/1548812415p5/6906208.jpg,,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://www.facebook.com/writerchic27"">www.facebook.com/writerchic27</a>"
6695,Michael Kun,https://images.gr-assets.com/authors/1473472680p5/12839.jpg,"November 28, 1962",
6696,Courtney Walsh,https://images.gr-assets.com/authors/1418315172p5/280382.jpg,December 18,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://www.courtneywalshwrites.com"">www.courtneywalshwrites.com</a>"
6697,Jun Mochizuki,https://images.gr-assets.com/authors/1558542685p5/2901559.jpg,,"<a href=""https://www.goodreads.com/author/show/18585029.___"" title=""望月淳"" rel=""nofollow noopener"">望月淳</a>"
6698,Josh Bazell,https://images.gr-assets.com/authors/1229722532p5/1351359.jpg,,
6699,Natalie C. Parker,https://images.gr-assets.com/authors/1519914545p5/5831672.jpg,,
6700,Alvin B. Yapan,https://images.gr-assets.com/users/1254393379p1/2734523.jpg,,
6701,Валери Петров,https://images.gr-assets.com/authors/1315956961p5/4373604.jpg,"April 22, 1920",<br>
6702,James Garner,https://images.gr-assets.com/users/1243108959p1/2333268.jpg,"April 07, 1928",
6703,Margaret Mayhew,https://images.gr-assets.com/authors/1364838807p5/93293.jpg,,<br>
6704,Patti Larsen,https://images.gr-assets.com/authors/1566914302p5/4576191.jpg,,<br>
6705,Jill Alexander Essbaum,https://images.gr-assets.com/authors/1422154096p5/9873524.jpg,,
6706,Willem Elsschot,https://images.gr-assets.com/authors/1240154738p5/419061.jpg,"May 07, 1882",<br>
6707,Appollonia Solange,https://images.gr-assets.com/users/1540582427p1/88528643.jpg,,
6708,Pamela McDonald,https://images.gr-assets.com/users/1442513520p1/6534924.jpg,,
6709,Annie C. Tanner,,,
6710,Jennifer Shaw Wolf,https://images.gr-assets.com/authors/1305234704p5/4750309.jpg,,
6711,Caitlyn Siehl,https://images.gr-assets.com/authors/1399734312p5/7145854.jpg,,<br>
6712,Octavian Paler,https://images.gr-assets.com/authors/1250239342p5/694473.jpg,"July 02, 1926",<br>
6713,James N. Cook,https://images.gr-assets.com/authors/1363877005p5/5756976.jpg,,<br>
6714,Peter Shaffer,https://images.gr-assets.com/authors/1206548676p5/28785.jpg,"May 15, 1926",<br>
6715,Frank Turek,https://images.gr-assets.com/authors/1464212018p5/23060.jpg,,<br>
6716,Karina Yan Glaser,https://images.gr-assets.com/authors/1452637821p5/14775703.jpg,,<br>
6717,Amy Hatvany,https://images.gr-assets.com/authors/1445874477p5/576641.jpg,,<br>
6718,Muhammad Ibn Abi Bakr Arrazi,https://images.gr-assets.com/users/1512324923p1/74551904.jpg,,
6719,Anthony        Quinn,https://images.gr-assets.com/authors/1542907730p5/18642359.jpg,"April 21, 1915",<br>
6720,Thomas G. Stemberg,https://s.gr-assets.com/assets/nophoto/user/u_25x33-ccd24e68f4773d33a41ce08c3a34892e.png,,
6721,R. Lynn Archie,https://images.gr-assets.com/authors/1417728401p5/6893084.jpg,,<br>
6722,Nancy Lemann,https://s.gr-assets.com/assets/nophoto/user/m_25x33-8a3530ed95c3dbef8bf215b080559b09.png,"February 04, 1956",
6723,Al Perkins,https://images.gr-assets.com/users/1524114353p1/3043776.jpg,"August 27, 1904",
6724,Katie Reus,https://images.gr-assets.com/authors/1328640332p5/1563059.jpg,,
6725,Scarlett Thomas,https://images.gr-assets.com/authors/1532960956p5/53597.jpg,,<br>
6726,Tjahja Gunawan Diredja,https://images.gr-assets.com/users/1375265359p1/22688018.jpg,"March 08, 1966",<i>Kompas</i>
6727,Natasha West,https://images.gr-assets.com/users/1553540457p1/2055899.jpg,,
6728,Errol Flynn,https://images.gr-assets.com/authors/1189971450p5/14017.jpg,"June 20, 1909",<br>
6729,Toby Aden,https://images.gr-assets.com/authors/1489233856p5/14981680.jpg,June 22,
6730,Monique Roffey,https://images.gr-assets.com/authors/1610025227p5/430817.jpg,,<br>
6731,Kevin B. DiBacco,,,
6732,مصطفى شهيب,https://images.gr-assets.com/authors/1298070982p5/4109482.jpg,,
6733,Linda Thomas-Sundstrom,https://images.gr-assets.com/authors/1300757429p5/1455986.jpg,,<br>
6734,Pío Baroja,https://images.gr-assets.com/authors/1265052124p5/636591.jpg,"December 28, 1872",<br>
6735,Ernest Shackleton,https://images.gr-assets.com/authors/1185317398p5/80438.jpg,"February 15, 1874",
6736,Harold Pinter,https://images.gr-assets.com/authors/1210188251p5/1197.jpg,"October 10, 1930",<br>
6737,Andi F. Yahya,https://images.gr-assets.com/authors/1507473069p5/3154641.jpg,,
6738,Joel Whitburn,https://images.gr-assets.com/users/1393266258p1/11246135.jpg,,
6739,Carol Ryrie Brink,https://images.gr-assets.com/authors/1283884711p5/5325.jpg,"December 28, 1895",<br>
6740,Simon Scarrow,https://images.gr-assets.com/authors/1240832197p5/60636.jpg,"January 01, 1962",<br>
6741,A.J. Waines,https://images.gr-assets.com/authors/1379507304p5/7142865.jpg,,<b>*over half-a-million*</b>
6742,Jennifer Blackstream,https://images.gr-assets.com/authors/1581202909p5/6153605.jpg,,<br>
6743,H.F. Saint,https://s.gr-assets.com/assets/nophoto/user/u_25x33-ccd24e68f4773d33a41ce08c3a34892e.png,,
6744,Đorđe Balašević,https://images.gr-assets.com/authors/1330728501p5/3091328.jpg,"May 11, 1953",
6745,William Makepeace Thackeray,https://images.gr-assets.com/authors/1204650429p5/3953.jpg,"July 18, 1811",<br>
6746,Jane Carruth,https://images.gr-assets.com/users/1400248199p1/3675508.jpg,,
6747,Leah Rose,https://images.gr-assets.com/authors/1316630834p5/3180507.jpg,,<br>
6748,Benjamin Franklin,https://images.gr-assets.com/authors/1215314094p5/289513.jpg,"January 17, 1706",<i>Benjamin Franklin</i>
6749,Ludwig Bemelmans,https://images.gr-assets.com/authors/1212084745p5/64280.jpg,"April 27, 1898",
6750,Victor Mollo,https://images.gr-assets.com/users/1349524237p1/13426160.jpg,,
6751,Henci Goer,https://images.gr-assets.com/authors/1275805683p5/316061.jpg,,
6752,Miranda Kenneally,https://images.gr-assets.com/authors/1466965428p5/4506073.jpg,,<br>
6753,Micah Dean Hicks,https://images.gr-assets.com/authors/1603661465p5/7109627.jpg,,
6754,T.S. Krupa,https://images.gr-assets.com/authors/1447527840p5/7690844.jpg,August 19,<br>
6755,George Sherman Hudson,https://images.gr-assets.com/users/1509240140p1/1098187.jpg,,
6756,Erick Setiawan,https://images.gr-assets.com/authors/1279818099p5/2839569.jpg,,<br>
6757,Robert Mason,https://images.gr-assets.com/authors/1334281138p5/8074.jpg,,
6758,Tom DeLonge,https://images.gr-assets.com/authors/1442494077p5/6951730.jpg,,<br>
6759,Drew Barrymore,https://images.gr-assets.com/authors/1217272960p5/33117.jpg,"February 22, 1975",<i>E.T. the Extra-Terrestrial </i>
6760,Jim Randel,https://images.gr-assets.com/authors/1358526733p5/35466.jpg,,<br>
6761,AlyWasHere17,https://images.gr-assets.com/users/1576703349p1/75649043.jpg,,
6762,Jeroen Brouwers,https://images.gr-assets.com/authors/1314725108p5/407028.jpg,"April 30, 1940",<br>
6763,Taru Väyrynen,https://images.gr-assets.com/authors/1555338980p5/4049507.jpg,,"<a href=""https://www.goodreads.com/author/show/5493348.Taru_M_kinen"" title=""Taru Mäkinen"" rel=""nofollow noopener"">Taru Mäkinen</a>"
6764,Lars Kepler,https://images.gr-assets.com/authors/1517840245p5/3105995.jpg,,"<a href=""https://www.goodreads.com/author/show/1675716.Alexander_Ahndoril"" rel=""nofollow noopener"">Alexander Ahndoril</a>"
6765,Joseph J. Ellis,https://images.gr-assets.com/authors/1240111454p5/1483.jpg,"July 18, 1943","<a href=""https://www.goodreads.com/book/show/22680._American_Sphinx__The_Character_of_Thomas_Jefferson"" title="" American Sphinx: The Character of Thomas Jefferson"" rel=""nofollow noopener""> American Sphinx: The Character of Thomas Jefferson</a>"
6766,Riverbend,https://images.gr-assets.com/users/1507207078p1/703376.jpg,,<br>
6767,Ida B. Wells-Barnett,https://images.gr-assets.com/authors/1408397573p5/102474.jpg,"July 16, 1862",<br>
6768,Candas Jane Dorsey,https://images.gr-assets.com/users/1599348773p1/51326.jpg,"November 16, 1952",<br>
6769,D.L. Bogdan,https://images.gr-assets.com/authors/1334410520p5/3126353.jpg,,"<p><strong>D.L Bogan</strong> is a history major, aiming for a master's so that she might lecture one day. She is also a musician with classical voice training who has been playing keyboards and singing in bands since she was 18. She also enjoys reading, traveling, summer activities, spending time with family and friends, and researching her next novel! She makes her home in central Wisconsin.</p>"
6770,Lola St. Vil,https://images.gr-assets.com/authors/1466837124p5/5604797.jpg,April 21,<br>
6771,Amity Hope,https://images.gr-assets.com/authors/1587928852p5/6428483.jpg,,<br>
6772,Andréa del Fuego,https://images.gr-assets.com/authors/1329737857p5/5315077.jpg,"January 01, 1975",<br>
6773,Stephen Briggs,https://images.gr-assets.com/users/1525646730p1/1906287.jpg,"January 01, 1951",<br>
6774,Steve Cole,https://images.gr-assets.com/authors/1366389087p5/7057307.jpg,,"<a href=""https://www.goodreads.com/author/show/5614141.Stephen_Cole"" title=""Stephen Cole"" rel=""nofollow noopener"">Stephen Cole</a>"
6775,Adachitoka,https://images.gr-assets.com/authors/1473998880p5/14507930.jpg,,<br>
6776,C.M. Fenn,https://images.gr-assets.com/users/1239665978p1/420359.jpg,,<br>
6777,Vanessa Garden,https://images.gr-assets.com/authors/1560043299p5/7349685.jpg,,
6778,William Gay,https://images.gr-assets.com/authors/1316108313p5/62659.jpg,"October 27, 1941",<i>Provinces of Night</i>
6779,Tom Moorhouse,https://images.gr-assets.com/authors/1379163222p5/6429700.jpg,,<br>
6780,Octavio Paz,https://images.gr-assets.com/authors/1511722231p5/7469.jpg,"March 31, 1914",
6781,Nick Bilton,https://images.gr-assets.com/authors/1384455454p5/3164188.jpg,,<br>
6782,Richard Wizansky,,,
6783,James Ponti,https://images.gr-assets.com/authors/1586624274p5/428662.jpg,March 24,<br>
6784,Michael Balkind,https://images.gr-assets.com/authors/1389564293p5/1160577.jpg,,<br>
6785,Jen A. Durand,https://images.gr-assets.com/authors/1485918631p5/14063062.jpg,,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://www.DurandPublishing.net"">www.DurandPublishing.net</a>"
6786,Violet Summers,https://images.gr-assets.com/users/1572887369p1/963936.jpg,,"<a href=""https://www.goodreads.com/author/show/4323518._Sierra_Summers"" title="" Sierra Summers"" rel=""nofollow noopener""> Sierra Summers</a>"
6787,Lara  Johnson,https://images.gr-assets.com/authors/1419193943p5/7935076.jpg,,
6788,Robin Behn,https://images.gr-assets.com/users/1403387136p1/4136025.jpg,,
6789,Patrick Quentin,https://images.gr-assets.com/users/1524653586p1/7982908.jpg,,"<a href=""https://www.goodreads.com/author/show/2966658.Q__Patrick"" title=""Q. Patrick"" rel=""nofollow noopener"">Q. Patrick</a>"
6790,Kevin Horsley,https://images.gr-assets.com/users/1550479425p1/6040860.jpg,,
6791,Mat Johnson,https://images.gr-assets.com/authors/1245099622p5/319345.jpg,"August 19, 1970",<br>
6792,Joyce Maynard,https://images.gr-assets.com/authors/1282674073p5/71438.jpg,,<br>
6793,Tarah Benner,https://images.gr-assets.com/authors/1559333517p5/7278812.jpg,,
6794,Hugh MacLeod,https://images.gr-assets.com/authors/1259490319p5/2808668.jpg,,
6795,Robert A. Caro,https://images.gr-assets.com/authors/1312687118p5/722.jpg,"October 30, 1935",<i>Newsday</i>
6796,Kara Thomas,https://images.gr-assets.com/users/1529334991p1/53991.jpg,"March 21, 1990",<br>
6797,Michael Dartnell,https://s.gr-assets.com/assets/nophoto/user/m_25x33-8a3530ed95c3dbef8bf215b080559b09.png,,
6798,Vasco Pratolini,https://images.gr-assets.com/authors/1284135144p5/126511.jpg,"October 19, 1913",<br>
6799,Louise Murphy,https://images.gr-assets.com/authors/1275106985p5/126839.jpg,"January 01, 1943",<br>
6800,Phil Hardy,https://images.gr-assets.com/users/1588366811p1/1697111.jpg,,
6801,Marin Sorescu,https://images.gr-assets.com/authors/1275494276p5/294629.jpg,"February 29, 1936",<br>
6802,Frances Newton,https://images.gr-assets.com/users/1530358405p1/4174124.jpg,,
6803,Zdena Salivarová,https://images.gr-assets.com/authors/1331846455p5/224083.jpg,"October 21, 1933",
6804,Mary Norton,https://images.gr-assets.com/authors/1550675473p5/9720.jpg,"December 10, 1903",<i>The Borrowers</i>
6805,عبدالله المغلوث,https://images.gr-assets.com/authors/1492114282p5/3246983.jpg,,<br>
6806,Bill Parcells,https://images.gr-assets.com/users/1386491093p1/17460872.jpg,,
6807,زهرا عباسی نیاسر,https://s.gr-assets.com/assets/nophoto/user/u_25x33-ccd24e68f4773d33a41ce08c3a34892e.png,,
6808,Carrie Ann DiRisio,https://images.gr-assets.com/authors/1483796256p5/16277046.jpg,,<br>
6809,Deborah   Court,https://images.gr-assets.com/authors/1335215539p5/5136834.jpg,,<br>
6810,Giosuè Carducci,https://images.gr-assets.com/authors/1292347400p5/570804.jpg,"July 27, 1835",
6811,Emily P. Freeman,https://images.gr-assets.com/authors/1344271194p5/4686236.jpg,,
6812,Allison Rushby,https://images.gr-assets.com/authors/1377068490p5/103615.jpg,,<br>
6813,Amy Krouse Rosenthal,https://images.gr-assets.com/authors/1472759136p5/21674.jpg,"April 29, 1965",<br>
6814,Simon Van Booy,https://images.gr-assets.com/authors/1537404325p5/295297.jpg,"March 15, 1975",
6815,Michael MacCambridge,https://images.gr-assets.com/users/1609552240p1/616770.jpg,,
6816,Bruce Olson,https://images.gr-assets.com/users/1547339483p1/724269.jpg,,<i>Librarian Note: There is more than one author in the Goodreads database with this name.</i>
6817,Alex Duval,https://images.gr-assets.com/users/1591145874p1/557973.jpg,,
6818,Stewart P. Evans,https://images.gr-assets.com/users/1314142584p1/6111410.jpg,,
6819,Saadi,https://images.gr-assets.com/authors/1528058763p5/7259226.jpg,"March 04, 1208","<a href=""https://www.goodreads.com/author/show/7259226.____"" title=""سعدی"" rel=""nofollow noopener"">سعدی</a>"
6820,Murielle Cyr,https://images.gr-assets.com/authors/1412102667p5/6585212.jpg,,<br>
6821,Shelley Hrdlitschka,https://images.gr-assets.com/authors/1310045593p5/138447.jpg,,<br>
6822,George Makdisi,https://images.gr-assets.com/authors/1579958023p5/289517.jpg,"May 15, 1920",<br>
6823,Mike Ormsby,https://s.gr-assets.com/assets/yyib/yearly/yyib_badge-58c13ce9eeb35da7dda8dcf63aba2962.jpg,,<br>
6824,Albert Einstein,https://images.gr-assets.com/authors/1429114964p5/9810.jpg,"March 14, 1879",<br>
6825,Jonathan Janz,https://images.gr-assets.com/authors/1518203266p5/4389526.jpg,October 27,"<a target=""_blank"" rel=""noopener nofollow"" href=""http://jonathanjanz.us12.list-manage.com/subscribe?u=38944609fcaa3166e5df67c21&amp;id=c925cd281c"">http://jonathanjanz.us12.list-manage....</a>"
6826,Dexter Palmer,https://images.gr-assets.com/authors/1272481943p5/3039800.jpg,,<i>The Dream of Perpetual Motion</i>
6827,Ivailo Petrov,https://images.gr-assets.com/authors/1607589262p5/15564330.jpg,"January 19, 1923",<br>
6828,Life Magazine,https://images.gr-assets.com/users/1552529716p1/1043451.jpg,,
6829,Melissa Foster,https://images.gr-assets.com/authors/1251697182p5/3023973.jpg,,<i>NEW YORK TIMES </i>
6830,Aleksandr Voinov,https://images.gr-assets.com/authors/1471073279p5/3074905.jpg,,"<a target=""_blank"" rel=""noopener nofollow"" href=""https://www.patreon.com/aleksandrvoinov"">https://www.patreon.com/aleksandrvoinov</a>"
6831,Judith O'Neill,https://s.gr-assets.com/assets/nophoto/user/f_25x33-d79c46f9428d2aea1444d67c091766a6.png,,
6832,Giedrė Steikūnaitė,,,
6833,Neil Shubin,https://images.gr-assets.com/authors/1334869241p5/767633.jpg,,
6834,Jennifer Carson,https://images.gr-assets.com/authors/1603464557p5/461073.jpg,,<br>
6835,Stan Lee,https://images.gr-assets.com/authors/1206594565p5/10303.jpg,"December 28, 1922",<br>
6836,Maurice Maeterlinck,https://images.gr-assets.com/authors/1210884470p5/142051.jpg,"August 29, 1862",<br>
6837,Mary Elizabeth Braddon,https://images.gr-assets.com/authors/1202597702p5/45896.jpg,"October 04, 1835",<b>Lady Audley's Secret</b>
6838,Joan Holub,https://images.gr-assets.com/authors/1504904008p5/18967.jpg,,<br>
6839,Jacqueline Davies,https://images.gr-assets.com/authors/1309670480p5/172852.jpg,,
6840,Walter Farley,https://images.gr-assets.com/authors/1202587059p5/16628.jpg,"June 26, 1915",<br>
6841,Michael Morell,https://images.gr-assets.com/users/1581742243p1/5365083.jpg,,
6842,Robin Benway,https://images.gr-assets.com/authors/1359394916p5/753097.jpg,,<br>
6843,George Bryan Polivka,https://images.gr-assets.com/authors/1182713332p5/627571.jpg,,<br>
6844,Anne McCaffrey,https://images.gr-assets.com/authors/1599324585p5/26.jpg,"April 01, 1926",<br>
6845,Sara Wolf,https://images.gr-assets.com/authors/1520406834p5/6862831.jpg,,
6846,Joey Comeau,https://images.gr-assets.com/authors/1472392669p5/362453.jpg,,<br>
